id,bounding_box
person:0.9875,[683 164  30  82]
person:0.9872,[466 211  38 121]
person:0.9861,[307 532  56 110]
person:0.9789,[425  14  23  68]
person:0.9708,[917  12  31  90]
person:0.9695,[626  16  31  82]
person:0.9647,[989  38  42  86]
person:0.9612,[457  -1  29  76]
person:0.9494,[1174  242   63  109]
person:0.9491,[665  23  26  72]
person:0.9445,[138  77  40  79]
person:0.9353,[672 446  44 140]
person:0.9210,[25 84 41 74]
person:0.9133,[243 324  59  96]
person:0.9111,[222 318  36  89]
person:0.9057,[817  15  29  70]
person:0.8885,[324 684  80  35]
person:0.8001,[1219  142   39   80]
person:0.7945,[290 323  43  83]
person:0.7618,[492  -7  20  49]
person:0.7581,[543  -7  20  50]
person:0.7486,[47 -2 39 27]
person:0.6454,[760  -1  33  51]
handbag:0.6151,[146 587  27  32]
person:0.6090,[574  -8  22  50]
person:0.6060,[1180   -1   35   24]
person:0.9981,[825 152  36  89]
person:0.9967,[802 388  44  90]
person:0.9966,[621 582  70 133]
person:0.9943,[500 513  50 120]
person:0.9926,[709  91  35  84]
person:0.9924,[684 162  30  81]
person:0.9909,[606 205  36 112]
person:0.9906,[ 99 562  79 116]
person:0.9821,[306 536  57 112]
person:0.9769,[424  15  26  68]
person:0.9734,[917  12  31  90]
person:0.9734,[467 212  37 117]
person:0.9684,[626  17  31  81]
person:0.9639,[457  -1  28  76]
person:0.9612,[989  38  42  84]
person:0.9592,[666  22  25  73]
person:0.9564,[137  74  41  83]
person:0.9508,[672 447  45 139]
person:0.9319,[243 324  60  96]
person:0.9262,[1176  242   60  111]
person:0.9258,[25 84 41 74]
person:0.9047,[817  14  30  72]
person:0.8998,[222 317  35  90]
person:0.8884,[323 687  80  34]
person:0.8071,[543  -6  20  50]
person:0.7861,[289 308  39  92]
person:0.7360,[491  -7  20  48]
person:0.7284,[1178   -1   40   24]
person:0.7128,[1217  146   37   74]
person:0.6839,[48 -1 39 24]
person:0.6523,[760  -1  33  52]
person:0.6109,[569  -3  30  44]
handbag:0.5447,[148 588  25  34]
person:0.9980,[803 394  45  89]
person:0.9971,[825 145  34 100]
person:0.9958,[623 589  65 125]
person:0.9933,[607 219  36  90]
person:0.9933,[501 508  49 123]
person:0.9924,[710  89  35  86]
person:0.9923,[104 567  75 111]
person:0.9912,[685 162  30  78]
person:0.9904,[985  37  41  81]
person:0.9848,[307 543  54 114]
person:0.9735,[662  23  28  74]
person:0.9730,[626  17  31  82]
person:0.9698,[916  12  31  91]
person:0.9668,[467 210  37 117]
person:0.9607,[458  -3  26  75]
person:0.9382,[427  15  26  67]
person:0.9337,[243 324  62  95]
person:0.8977,[824  15  29  69]
person:0.8867,[24 84 42 73]
person:0.8816,[222 317  36  89]
person:0.8767,[137  74  41  86]
person:0.8756,[1180  243   58  114]
person:0.8669,[670 450  46 134]
person:0.8170,[290 308  39  93]
person:0.8120,[543  -8  21  50]
person:0.7299,[568  -3  31  44]
person:0.7031,[491  -8  21  50]
person:0.6778,[314 698  88  20]
person:0.6525,[1177    0   44   21]
person:0.6462,[761  -1  32  52]
person:0.6318,[1223   80   57  142]
handbag:0.5169,[152 593  25  35]
person:0.9970,[621 592  69 121]
person:0.9964,[607 219  37  92]
person:0.9960,[822 147  38  89]
person:0.9956,[984  35  43  81]
person:0.9942,[805 395  45  91]
person:0.9940,[501 507  47 122]
person:0.9932,[710  88  36  86]
person:0.9916,[685 161  30  77]
person:0.9868,[306 547  56 109]
person:0.9800,[105 569  73 108]
person:0.9738,[662  25  29  73]
person:0.9716,[626  18  31  80]
person:0.9648,[916  12  31  91]
person:0.9648,[467 209  36 118]
person:0.9573,[458  -4  26  75]
person:0.9417,[825  14  29  69]
person:0.9332,[243 324  61  95]
person:0.9277,[428  16  26  66]
person:0.8839,[137  73  41  87]
person:0.8755,[24 84 43 74]
person:0.8733,[222 318  36  88]
person:0.8683,[1179  248   56  120]
person:0.8295,[289 308  38  93]
person:0.8024,[543  -8  21  49]
person:0.8003,[672 451  45 132]
person:0.7439,[567  -3  32  44]
person:0.6910,[491  -8  21  49]
person:0.6863,[760  -1  32  52]
person:0.6247,[1225   80   55  143]
person:0.5807,[312 700  92  17]
person:0.9981,[608 212  37 110]
person:0.9978,[821 145  39  91]
person:0.9972,[623 595  68 117]
person:0.9964,[984  34  41  82]
person:0.9956,[499 505  50 122]
person:0.9953,[711  84  36  91]
person:0.9924,[684 161  31  78]
person:0.9905,[306 549  57 110]
person:0.9884,[808 385  38 118]
person:0.9828,[106 572  74 106]
person:0.9819,[625  18  32  81]
person:0.9697,[467 204  36 127]
person:0.9666,[916  12  32  90]
person:0.9625,[429  15  30  69]
person:0.9616,[662  25  28  73]
person:0.9556,[825  12  30  71]
person:0.9462,[243 325  61  94]
person:0.9379,[671 453  46 132]
person:0.9333,[459  -5  26  75]
person:0.9130,[135  72  42  90]
person:0.9083,[24 84 43 75]
person:0.8914,[289 309  39  91]
person:0.8774,[222 317  36  89]
person:0.8591,[1178  249   56  120]
person:0.8087,[543  -8  21  48]
person:0.7461,[492  -6  20  45]
person:0.7396,[568  -2  32  44]
person:0.7308,[761  -1  32  52]
person:0.6359,[1220  144   31   77]
person:0.6098,[55 -1 47 25]
handbag:0.5186,[661 514  27  34]
person:0.9987,[820 143  40  95]
person:0.9980,[608 209  36 121]
person:0.9975,[624 597  70 119]
person:0.9972,[498 503  51 121]
person:0.9971,[985  32  40  83]
person:0.9953,[712  82  36  92]
person:0.9946,[684 159  31  81]
person:0.9899,[809 390  38 112]
person:0.9889,[305 550  56 109]
person:0.9788,[106 574  74 112]
person:0.9777,[625  18  33  81]
person:0.9752,[431  15  29  69]
person:0.9631,[662  26  29  72]
person:0.9629,[827  12  30  71]
person:0.9619,[916  12  32  90]
person:0.9532,[242 325  61  95]
person:0.9239,[669 469  51 122]
person:0.9177,[133  71  44  90]
person:0.9140,[24 84 43 74]
person:0.9136,[465 216  41  86]
person:0.9094,[460  -5  25  74]
person:0.8978,[288 309  39  89]
person:0.8836,[223 316  35  91]
person:0.8557,[1177  250   57  118]
person:0.7340,[543  -6  21  44]
person:0.7260,[761  -1  32  52]
person:0.7243,[569  -2  31  43]
person:0.6821,[57 -1 46 24]
person:0.6798,[493  -5  20  42]
person:0.6547,[1226   82   52  142]
person:0.5347,[806  -2  26  49]
handbag:0.5262,[661 515  26  37]
person:0.9993,[821 141  39  92]
person:0.9977,[985  30  40  85]
person:0.9970,[623 599  72 116]
person:0.9965,[684 158  30  81]
person:0.9962,[497 499  52 121]
person:0.9961,[608 211  35 121]
person:0.9920,[713  82  35  90]
person:0.9830,[808 404  41  90]
person:0.9814,[624  19  33  83]
person:0.9763,[306 550  54 109]
person:0.9659,[432  15  28  68]
person:0.9640,[662  26  30  72]
person:0.9613,[915  11  33  90]
person:0.9610,[827  12  31  70]
person:0.9559,[116 575  69 117]
person:0.9395,[466 206  38 121]
person:0.9357,[132  71  45  89]
person:0.9325,[242 324  57  96]
person:0.9278,[669 468  51 128]
person:0.8921,[223 316  34  91]
person:0.8902,[24 84 43 74]
person:0.8653,[461  -4  24  72]
person:0.8581,[288 309  39  89]
person:0.7620,[1176  251   60  118]
person:0.7425,[761  -2  32  52]
person:0.7329,[61 -1 42 25]
person:0.7319,[493  -5  21  41]
person:0.6785,[567  -2  32  42]
person:0.6720,[1221  150   33   69]
person:0.6420,[543  -5  20  42]
person:0.5440,[1190   -2   45   24]
person:0.5303,[807  -2  26  48]
person:0.9981,[823 135  37  93]
person:0.9949,[625 603  72 116]
person:0.9944,[496 491  52 115]
person:0.9932,[685 154  29  84]
person:0.9911,[986  28  37  86]
person:0.9879,[712  79  36  85]
person:0.9764,[112 581  80 131]
person:0.9746,[625  20  31  83]
person:0.9699,[663  26  28  72]
person:0.9671,[915  12  33  90]
person:0.9667,[607 214  38 122]
person:0.9516,[829  11  30  70]
person:0.9488,[813 391  35 138]
person:0.9473,[303 558  54 108]
person:0.9379,[465 201  36 109]
person:0.9242,[1179  253   57  116]
person:0.8990,[134  73  42  87]
person:0.8978,[223 316  34  91]
person:0.8951,[669 470  49 137]
person:0.8896,[25 84 43 74]
person:0.8864,[438  14  25  70]
person:0.8844,[243 324  54  96]
person:0.8463,[461  -4  24  72]
person:0.8081,[287 310  40  87]
person:0.7717,[761  -2  33  53]
person:0.7645,[807  -2  26  49]
person:0.7632,[70  0 29 24]
person:0.7095,[1220  150   37   71]
person:0.6427,[544  -5  19  42]
person:0.6256,[572  -7  25  48]
person:0.6158,[1194   -2   40   25]
person:0.5380,[492  -2  22  29]
person:0.5097,[947 690  54  27]
person:0.9969,[497 489  51 107]
person:0.9962,[823 136  36  91]
person:0.9928,[628 606  70 111]
person:0.9882,[466 197  37 115]
person:0.9878,[985  25  38  84]
person:0.9874,[712  80  36  82]
person:0.9853,[686 152  29  87]
person:0.9828,[114 583  77 129]
person:0.9822,[813 392  36 136]
person:0.9714,[663  27  29  72]
person:0.9676,[670 472  50 134]
person:0.9673,[915  11  33  91]
person:0.9671,[609 215  36 131]
person:0.9623,[625  21  32  82]
person:0.9602,[301 561  55 104]
person:0.9443,[830  11  29  69]
person:0.9198,[440  14  26  70]
person:0.9188,[1178  254   58  114]
person:0.9088,[24 83 44 75]
person:0.8995,[223 316  34  91]
person:0.8785,[133  72  43  88]
person:0.8702,[254 328  44  97]
person:0.8602,[1220  150   38   72]
person:0.8295,[460  -4  25  73]
person:0.8167,[288 311  40  84]
person:0.7955,[762  -2  34  54]
person:0.7671,[807  -2  26  49]
person:0.7442,[1195   -2   40   25]
person:0.7358,[75  0 25 24]
person:0.6782,[572  -7  25  48]
person:0.6605,[544  -5  20  41]
person:0.6464,[943 686  56  31]
person:0.5229,[492  -2  22  29]
person:0.9957,[824 135  36  91]
person:0.9951,[496 486  52 106]
person:0.9901,[626 615  70 102]
person:0.9889,[813 395  38 131]
person:0.9883,[712  79  36  83]
person:0.9850,[685 149  30  82]
person:0.9816,[116 590  78 120]
person:0.9807,[986  24  35  86]
person:0.9807,[466 196  38 111]
person:0.9792,[609 218  36 126]
person:0.9744,[671 475  49 132]
person:0.9729,[301 562  56 102]
person:0.9698,[663  27  29  72]
person:0.9621,[916  11  32  91]
person:0.9573,[625  22  32  81]
person:0.9099,[1178  255   58  112]
person:0.9073,[831  12  29  68]
person:0.9059,[254 329  45  95]
person:0.9053,[223 315  34  92]
person:0.9033,[24 83 44 75]
person:0.8610,[132  72  43  88]
person:0.8445,[441  13  29  71]
person:0.7807,[761  -2  34  54]
person:0.7623,[288 312  40  82]
person:0.7478,[1197   -1   39   24]
person:0.7451,[808  -2  26  49]
person:0.7364,[78  0 22 23]
person:0.6722,[906 681  86  38]
person:0.6673,[459  -4  27  75]
person:0.6492,[571  -7  27  46]
person:0.5970,[1220  153   39   69]
person:0.5844,[493  -1  22  28]
person:0.5322,[544  -3  19  38]
backpack:0.5118,[165 616  24  30]
person:0.9964,[495 484  54 108]
person:0.9935,[823 134  37  87]
person:0.9924,[628 619  69  98]
person:0.9909,[712  77  37  86]
person:0.9874,[118 595  78 116]
person:0.9870,[985  22  35  89]
person:0.9868,[686 148  29  81]
person:0.9841,[812 408  40 108]
person:0.9827,[465 193  40 117]
person:0.9821,[302 563  55 101]
person:0.9805,[609 224  36 118]
person:0.9652,[916  11  32  91]
person:0.9600,[663  28  28  71]
person:0.9575,[625  23  32  81]
person:0.9380,[670 476  49 130]
person:0.9233,[831  12  31  68]
person:0.9196,[131  72  44  89]
person:0.9158,[223 315  34  93]
person:0.9021,[254 329  46  94]
person:0.8984,[24 83 44 76]
person:0.8824,[1176  256   60  111]
person:0.7689,[761  -2  34  53]
person:0.7613,[1201   -1   34   23]
person:0.7361,[1220  152   42   70]
person:0.7360,[808  -2  26  49]
person:0.6731,[289 312  40  81]
person:0.6351,[571  -7  27  45]
person:0.6315,[443  10  29  73]
person:0.6114,[492  -1  22  28]
person:0.5875,[903 679  91  41]
person:0.5770,[78 -1 26 24]
person:0.9976,[493 481  53 110]
person:0.9954,[822 133  38  87]
person:0.9928,[712  75  38  88]
person:0.9923,[121 599  73 116]
person:0.9914,[630 621  68  96]
person:0.9904,[685 147  30  83]
person:0.9900,[984  22  36  88]
person:0.9889,[811 416  43  91]
person:0.9794,[465 197  42  98]
person:0.9683,[608 228  38 110]
person:0.9674,[300 566  57 101]
person:0.9621,[916  11  32  92]
person:0.9598,[625  23  31  80]
person:0.9497,[663  28  28  70]
person:0.9341,[831  11  31  68]
person:0.9316,[130  73  46  88]
person:0.9250,[223 315  34  93]
person:0.9238,[1177  257   59  110]
person:0.9094,[254 328  45  96]
person:0.9075,[24 83 43 76]
person:0.8894,[671 479  49 126]
person:0.8284,[447  -2  34  78]
person:0.7895,[760  -2  35  53]
person:0.7749,[809  -2  26  49]
person:0.7256,[1202    0   32   22]
person:0.7130,[570  -7  27  45]
person:0.6542,[289 313  41  80]
person:0.6492,[492  -2  22  29]
person:0.5788,[1253  142   26   87]
person:0.5649,[903 673  92  46]
person:0.5533,[1220  149   36   75]
person:0.9974,[490 477  53 113]
person:0.9965,[809 419  47  95]
person:0.9957,[823 132  39  88]
person:0.9950,[685 145  31  84]
person:0.9939,[983  22  35  87]
person:0.9932,[712  75  36  85]
person:0.9916,[123 604  74 111]
person:0.9856,[465 192  39 105]
person:0.9853,[631 627  72  93]
person:0.9762,[302 570  54 109]
person:0.9571,[608 232  38 105]
person:0.9541,[1177  261   60  109]
person:0.9464,[916  10  32  93]
person:0.9370,[625  24  31  80]
person:0.9316,[662  29  30  72]
person:0.9250,[833  10  30  68]
person:0.9234,[24 83 43 76]
person:0.9121,[223 314  34  96]
person:0.9058,[254 327  46  97]
person:0.8767,[671 482  49 129]
person:0.8763,[126  74  59  95]
person:0.8263,[758  -2  38  52]
person:0.8224,[808  -2  27  48]
person:0.7704,[448  -3  33  83]
person:0.7400,[1221   79   55  145]
person:0.7111,[919 667  64  53]
person:0.6615,[289 314  41  79]
person:0.6546,[85  0 34 21]
person:0.6075,[568  -5  28  41]
person:0.5916,[492  -2  21  28]
person:0.9968,[490 476  54 113]
person:0.9964,[686 144  30  84]
person:0.9953,[983  21  35  89]
person:0.9946,[808 417  51 102]
person:0.9940,[824 130  38  91]
person:0.9918,[713  74  35  85]
person:0.9887,[124 607  73 107]
person:0.9887,[466 187  38 113]
person:0.9777,[632 630  74  90]
person:0.9660,[1180  262   56  108]
person:0.9545,[608 235  38 100]
person:0.9449,[916  10  33  93]
person:0.9435,[625  25  32  79]
person:0.9409,[302 576  53 109]
person:0.9384,[25 83 43 75]
person:0.9330,[834   9  31  69]
person:0.9176,[661  30  31  70]
person:0.9088,[256 327  44  98]
person:0.9068,[224 313  34  97]
person:0.8815,[126  76  60  95]
person:0.8523,[671 484  51 125]
person:0.8355,[808  -1  27  47]
person:0.8236,[758  -2  37  53]
person:0.7866,[1222   80   54  145]
person:0.7819,[454  -4  31  86]
person:0.7489,[915 661  66  58]
person:0.6965,[85  0 40 21]
person:0.6526,[290 317  42  75]
person:0.6333,[571  -6  26  42]
person:0.6056,[493  -1  20  27]
person:0.9977,[824 129  38  87]
person:0.9968,[489 474  54 116]
person:0.9967,[981  20  36  89]
person:0.9963,[686 142  30  85]
person:0.9895,[713  73  34  87]
person:0.9890,[632 633  75  87]
person:0.9870,[466 184  38 115]
person:0.9836,[125 609  76 105]
person:0.9714,[609 235  36 104]
person:0.9712,[1179  264   58  110]
person:0.9646,[809 422  48 101]
person:0.9629,[302 576  54 115]
person:0.9464,[25 83 43 75]
person:0.9459,[625  26  32  78]
person:0.9354,[920  10  34  94]
person:0.9270,[665  35  27  74]
person:0.9182,[835   8  31  70]
person:0.9016,[223 313  34  96]
person:0.9007,[255 327  45  97]
person:0.8503,[128  78  61  95]
person:0.8451,[671 490  50 137]
person:0.8397,[808  -1  28  47]
person:0.8039,[913 659  64  60]
person:0.7629,[757  -1  37  52]
person:0.7145,[86  0 44 21]
person:0.7137,[290 317  42  74]
person:0.6983,[454   4  31  80]
person:0.6729,[1216   70   60  108]
person:0.6245,[  0 163  13  74]
person:0.5999,[1249  147   29   81]
person:0.5669,[571  -5  26  41]
person:0.5662,[494  -1  19  26]
person:0.9971,[825 126  38  85]
person:0.9970,[686 140  30  87]
person:0.9960,[489 472  53 118]
person:0.9954,[982  19  34  87]
person:0.9888,[632 635  76  85]
person:0.9861,[466 184  39 111]
person:0.9851,[715  72  33  88]
person:0.9746,[810 418  47 114]
person:0.9744,[609 234  36 106]
person:0.9714,[1179  263   58  113]
person:0.9668,[124 610  78 103]
person:0.9575,[25 83 42 75]
person:0.9387,[625  26  33  78]
person:0.9281,[301 581  51 122]
person:0.9241,[665  35  27  74]
person:0.9217,[920   9  33  95]
person:0.9090,[832   4  35  68]
person:0.9006,[223 312  35  97]
person:0.8982,[256 326  45  99]
person:0.8916,[672 487  51 121]
person:0.8717,[134  86  43  84]
person:0.7968,[808  -1  28  47]
person:0.7653,[453   4  34  79]
person:0.7563,[289 316  40  76]
person:0.7347,[ -1 164  14  71]
person:0.6999,[86  0 46 21]
person:0.6797,[1224  147   47   77]
person:0.6475,[757  -1  37  51]
person:0.5990,[494  -1  19  26]
person:0.5530,[1216   70   60  108]
person:0.5269,[571  -5  25  40]
person:0.5253,[1219   -1   31   21]
person:0.9957,[826 124  37  88]
person:0.9952,[686 139  30  88]
person:0.9937,[982  18  35  88]
person:0.9924,[489 471  53 118]
person:0.9853,[635 637  75  81]
person:0.9849,[466 182  39 112]
person:0.9795,[715  71  31  88]
person:0.9786,[609 234  37 107]
person:0.9757,[809 426  50 109]
person:0.9719,[1180  266   58  111]
person:0.9671,[124 611  80 101]
person:0.9481,[25 83 42 75]
person:0.9361,[625  26  32  78]
person:0.9265,[833   3  34  70]
person:0.9213,[301 585  51 119]
person:0.9127,[665  37  27  73]
person:0.9072,[135  86  41  86]
person:0.9053,[222 313  35  84]
person:0.9047,[920   8  33  97]
person:0.9019,[246 324  56  93]
person:0.8205,[290 315  41  77]
person:0.7961,[671 496  52 125]
person:0.7954,[453   8  35  74]
person:0.7945,[899 649  89  67]
person:0.7762,[808  -1  28  47]
person:0.7693,[ -1 163  15  73]
person:0.7253,[86  0 46 20]
person:0.7204,[1225  150   48   74]
person:0.6898,[758  -1  38  52]
person:0.6030,[1213   72   64   98]
person:0.5922,[1219   -2   34   22]
person:0.5809,[494  -1  19  25]
person:0.9960,[826 119  38  87]
person:0.9941,[492 459  51 125]
person:0.9931,[979  17  36  84]
person:0.9894,[686 134  30  95]
person:0.9854,[634 640  78  76]
person:0.9717,[808 433  51 107]
person:0.9713,[716  68  31  90]
person:0.9597,[610 237  36 111]
person:0.9596,[25 81 42 76]
person:0.9549,[1178  270   60  103]
person:0.9543,[126 617  81 102]
person:0.9458,[888 643  82  72]
person:0.9421,[467 175  38 124]
person:0.9325,[136  84  40  90]
person:0.9305,[835   0  33  70]
person:0.9227,[672 496  51 127]
person:0.9120,[222 313  35  84]
person:0.9026,[625  27  32  78]
person:0.8937,[245 323  58  94]
person:0.8868,[916  10  32  86]
person:0.8856,[664  36  28  75]
person:0.8762,[457  10  33  71]
person:0.8749,[303 589  50 117]
person:0.8723,[289 315  43  77]
person:0.8451,[1226  148   48   78]
person:0.7947,[ -1 164  17  73]
person:0.7839,[809  -1  28  47]
person:0.7756,[758  -2  38  52]
person:0.7607,[90 -1 41 21]
person:0.7002,[1210   72   65   97]
person:0.5657,[494  -1  18  24]
person:0.5343,[1219    0   40   19]
person:0.9980,[826 118  37  89]
person:0.9965,[492 457  52 123]
person:0.9914,[685 131  32  91]
person:0.9905,[609 234  36 116]
person:0.9896,[979  16  34  84]
person:0.9843,[672 497  53 133]
person:0.9826,[635 642  78  75]
person:0.9769,[807 434  53 109]
person:0.9614,[25 81 43 77]
person:0.9588,[131 620  80  99]
person:0.9515,[466 181  46 113]
person:0.9510,[711  65  33  85]
person:0.9492,[887 641  76  76]
person:0.9400,[839   0  29  69]
person:0.9398,[136  82  40  93]
person:0.9248,[222 312  35  84]
person:0.9199,[1179  272   60  100]
person:0.9142,[1226  146   48   84]
person:0.9024,[245 322  59  94]
person:0.9020,[921   9  32  86]
person:0.9019,[625  26  32  79]
person:0.8851,[290 313  44  79]
